	#	$	''	(	)	,	.	:	CC	CD	DT	EX	FW	IN	JJ	JJR	JJS	MD	NN	NNP	NNPS	NNS	PDT	POS	PRP	PRP$	RB	RBR	RBS	RP	SYM	TO	UH	VB	VBD	VBG	VBN	VBP	VBZ	WDT	WP	WP$	WRB	``
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
a	-1.205680	-9.002545	-10.702272	-11.229156	-10.823771	-8.937304	-10.515593	-13.645907	-1.645857	-9.278972	12.246640	-9.009906	-5.652887	2.672245	-1.571971	-10.909850	-12.954072	-6.215726	1.507187	-0.693504	-6.269465	-0.564560	-4.785968	-11.204214	-4.130784	-6.914642	-1.118485	-15.689792	-14.496052	-8.513957	-8.806356	-11.068073	-7.763930	-0.912727	-4.264416	-6.396126	-4.760911	-1.394363	-2.572786	-1.151891	-4.120239	-11.675632	-11.631660	-13.716766
calcium	-11.637696	-12.513765	-15.538015	-10.601473	-10.409160	-9.752728	-11.166643	-9.264730	-17.065733	-11.226555	-12.171477	-15.334318	-2.198887	-7.153243	3.313204	-3.001532	-7.088155	-0.505847	6.478788	2.880808	-4.206984	0.043169	-9.543316	-14.299649	-5.632230	-14.323047	-1.586805	-7.359615	-10.475457	-10.316196	-8.610534	-11.920311	-11.526915	4.007390	1.791527	-1.678858	-1.454926	2.349472	-4.810330	-6.830225	-9.544394	-12.307572	-15.620440	-10.309643
channel	-11.891519	-9.182161	-13.735821	-12.276978	-13.151910	-11.528356	-13.420943	-10.682674	-11.700053	-8.171696	-8.350505	-10.883509	-3.718066	-7.108941	4.006389	-4.498677	-10.466784	-3.156560	5.134196	2.288565	-6.529967	0.394446	-6.982606	-14.625384	-11.509461	-17.410233	-0.086078	-8.625123	-12.454674	-8.881248	-8.799872	-14.797382	-10.754705	5.069082	1.009282	-0.422817	0.202961	2.765264	-3.562464	-5.981935	-16.809464	-10.646145	-14.253913	-9.294894
blocker	-13.407921	-14.907819	-18.879896	-11.744118	-11.947186	-11.861458	-17.999571	-14.663195	-9.843088	-16.137470	-14.928412	-14.578245	-4.186960	-6.935740	4.599291	2.378437	-3.870581	-9.953438	7.716817	3.275523	-2.594714	1.170709	-12.786157	-12.457155	-15.800953	-10.827042	1.093646	-3.820394	-12.464813	-11.899251	-9.912566	-18.483866	-13.959326	4.002149	-1.796265	-0.181721	-1.564541	0.171882	-3.323873	-10.387288	-22.173634	-19.097326	-18.314352	-13.653044
.	-4.889622	-7.685586	-9.868067	-4.677211	-6.070985	-3.600317	14.206449	-0.120073	-10.644364	-2.514780	-8.382020	-15.635897	-6.553740	-5.241173	-1.235498	-8.295115	-12.284819	-5.976274	-0.657619	2.124675	-4.316277	0.695384	-9.166097	-6.504147	-6.170496	-6.924646	-3.244812	-12.567605	-15.127402	-13.390035	-8.975677	-13.298019	-7.815685	-3.004294	-4.266465	-5.975457	-5.944333	-6.200992	-3.236686	-11.222269	-4.426824	-9.313646	-5.481520	-12.530493
World-wide	-26.170427	-16.623915	-17.795160	-2.694101	-5.045322	-17.020411	-22.456106	-6.540850	-11.061305	-10.319675	-17.230780	-22.934046	-17.302450	-10.986362	6.948565	-2.955093	-12.504301	-8.253921	1.745782	7.022850	-1.169193	-1.907539	-24.918974	-27.985840	-17.445469	-18.197227	-1.673374	-10.176458	-24.958132	-18.569845	-16.240250	-18.672844	-20.560062	-3.065296	-8.406402	-11.690636	-8.356111	-7.910552	-11.170179	-17.357088	-15.357717	-21.926580	-11.739436	-13.745761
sales	-10.055261	-10.851949	-13.374890	-8.983025	-8.823864	-8.674991	-10.003710	-9.644007	-13.842855	-14.972856	-8.471480	-15.143380	-6.113001	-5.401510	-0.643733	-3.357846	-7.125964	-11.709131	1.196058	1.132735	1.027149	7.024644	-10.496062	-4.738616	-10.418761	-11.955271	-2.833333	-5.525932	-10.858189	-11.301063	-9.651749	-15.887445	-8.660188	-1.332583	-1.561403	-5.518545	-3.533962	-1.522740	4.537173	-16.928282	-14.899806	-14.727403	-15.055411	-12.157628
of	-5.797257	-8.729130	-9.849900	-14.043773	-10.274416	-11.000619	-10.082100	-12.085252	-5.318247	-2.966025	0.543391	-15.306462	-4.360627	9.704759	0.396004	-8.474664	-12.365898	-6.651990	3.048620	-0.519961	-14.217298	-5.397388	-5.109834	-10.191277	-2.003266	-10.319759	1.591059	-12.456517	-11.996911	-4.833359	-8.263669	-8.165756	-8.444532	0.986945	-3.425087	-9.445317	-5.040053	-0.840343	-7.602417	-4.566769	-3.910355	-6.583167	-5.301238	-9.668166
Warner-Lambert	-29.984734	-20.929960	-28.166979	-3.830995	-7.381676	-18.468554	-28.350235	-10.985398	-13.825339	-17.938253	-25.823597	-25.053848	-17.594543	-13.188547	9.091602	-4.340776	-8.288503	-17.217638	3.702816	11.735880	2.521677	-0.749569	-26.890728	-29.355976	-20.296505	-19.209080	-2.774330	-11.300776	-32.964809	-24.549273	-20.674004	-25.245783	-20.714851	-2.474233	-10.263429	-9.225158	-6.644353	-7.291848	-10.420349	-18.785221	-19.838461	-34.610260	-17.495390	-22.624079
's	-6.476156	-4.831952	-2.613943	-3.203316	-2.741053	-7.398675	-7.076486	-5.527689	-8.056317	-14.053363	-9.193522	-13.655941	-5.766042	-3.679708	-1.975403	-6.327087	-7.192262	-3.880865	-1.351349	0.340445	-0.486252	3.389644	-14.110942	9.290623	-2.486895	-4.800724	-0.507859	-7.577024	-7.355135	-11.315379	-7.631207	-10.549873	-7.337454	-4.516353	-4.378013	-7.990664	-7.769899	-2.222041	6.211274	-8.933887	-9.666680	-10.090362	-9.391155	-6.319464
non-prescription	-24.431555	-24.167948	-21.428186	-10.088382	-8.479070	-18.223036	-31.751177	-10.322789	-19.874668	-12.853060	-17.700809	-27.922520	-10.848906	-12.517241	7.715237	-5.372272	-9.316323	-10.012248	8.133475	3.873412	-5.433996	1.113763	-20.803537	-25.913490	-19.881020	-25.393240	1.451347	-13.943322	-23.481983	-17.763247	-18.115953	-24.414680	-21.608776	1.730905	-8.550982	-5.957375	-5.694848	-2.935067	-8.127840	-13.622908	-20.497524	-22.399303	-16.622606	-15.228413
health-care	-19.323689	-17.995617	-24.518345	-14.245264	-8.451024	-15.896156	-23.259459	-9.047752	-20.011456	-14.586641	-20.568462	-14.794595	-8.109933	-10.817490	9.068926	0.604454	-5.182473	-13.494396	8.025767	1.988883	-7.319531	0.207016	-14.867427	-23.413807	-13.295011	-15.817398	2.800568	-6.350431	-18.919563	-17.575363	-14.539213	-28.550587	-16.498194	3.994025	-4.414453	-3.771408	-2.332890	0.731998	-6.653939	-11.257471	-25.673323	-24.219534	-15.131019	-21.089771
products	-10.282265	-12.431999	-15.922253	-6.072920	-9.013455	-9.964071	-13.672658	-9.791241	-8.487075	-14.551701	-15.778277	-16.768400	-5.523283	-5.925810	-1.980223	-6.134386	-10.097685	-13.076064	0.569800	1.589600	3.990363	8.606606	-16.827799	-3.473004	-13.614375	-4.733820	-2.421751	-7.948256	-12.669933	-13.684855	-10.703081	-11.856819	-11.414353	-2.096807	-5.061691	-6.273735	-5.266290	-4.179227	7.487322	-16.173521	-13.325730	-17.940098	-18.981895	-10.851749
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
such	-12.214082	-13.565626	-14.491014	-10.888704	-10.330105	-11.403112	-12.120707	-9.313848	-11.995233	-10.427186	-4.593500	-16.633425	-6.835145	-6.440108	6.042149	-6.460144	-8.682485	-6.101708	4.103779	2.630500	-9.430585	-2.513447	-10.514460	-12.617167	-7.890348	-13.542844	0.573909	-9.558287	-13.326123	-9.531569	-10.938775	-16.895828	-9.156366	3.457927	-1.560631	-3.469749	-2.021157	0.393897	-4.441401	-1.332433	-13.527555	-10.748222	-12.069785	-12.234624
as	-5.561683	-7.967659	-9.941245	-10.216928	-7.731983	-8.729766	-12.003331	-10.394684	-7.727248	-10.337376	-1.944820	-9.901120	-5.755874	6.050950	-0.491821	-5.687077	-7.487926	-9.249285	1.245214	-0.532797	-2.555594	0.773200	-8.038194	-4.653679	-4.733013	-8.856573	1.866976	-7.692737	-9.343890	-7.683836	-7.364775	-9.676814	-8.616745	-1.664275	-0.663605	-4.768219	-3.403976	-2.981910	-0.032454	-2.343163	-8.238626	-9.707982	-9.919545	-7.308345
Halls	-17.482267	-5.391881	-13.362655	-5.244339	-5.572705	-10.756016	-14.927944	-14.166394	-11.806092	-21.870550	-10.181631	-20.435661	-19.303642	-12.492652	-1.996637	-11.131848	-14.193247	-11.905844	-4.548876	7.722391	3.507903	4.039590	-17.567801	-10.279860	-5.923470	-2.335070	-1.154077	-10.579572	-20.974195	-21.090441	-16.593475	-17.830166	-8.602558	-6.235703	-8.552519	-10.321392	-8.983034	-8.193516	3.360117	-19.065655	-13.143670	-29.143354	-14.915958	-17.189556
cough	-10.360031	-10.706179	-9.797148	-7.676318	-10.308661	-11.530048	-10.291918	-9.201020	-12.699425	-9.344601	-8.472667	-18.925367	-5.159798	-3.177691	3.842211	-5.101774	-6.717827	1.194751	2.249034	0.384265	-8.681683	-1.673191	-11.855146	-11.832023	-9.431782	-15.580338	-0.812998	-12.983343	-11.356720	-8.071982	-9.896957	-12.567289	-10.612143	0.975390	-0.965904	-3.184886	-0.720543	-1.930972	-2.524897	-5.184156	-6.138591	-10.520143	-9.230350	-10.452704
tablets	-14.598613	-15.115663	-16.481073	-6.553425	-7.747795	-10.688190	-10.449156	-12.450608	-19.219999	-21.268980	-16.266497	-15.128481	-8.036874	-13.856627	1.026853	-5.783351	-4.448285	-14.708547	0.486433	2.512199	0.864686	8.862127	-18.177977	-4.057530	-9.725502	-10.185116	-3.092019	-6.944962	-12.183694	-18.461279	-12.729795	-15.131826	-12.253356	-1.585354	-2.443063	-6.749637	-3.378187	-4.076221	4.989149	-21.220694	-21.363752	-20.523212	-20.832069	-15.877101
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
Rolaids	-14.015927	-9.329644	-12.356349	-2.439407	-3.958141	-11.923427	-15.135529	-11.601940	-9.719429	-14.380401	-10.492148	-17.762707	-15.015787	-11.492837	-1.283350	-8.131539	-10.556637	-13.709432	-1.584559	7.069833	5.484151	5.453083	-23.537363	-9.629745	-8.581503	-3.751562	-2.121018	-9.336689	-13.527794	-18.323900	-12.383215	-9.691311	-13.913462	-6.264008	-6.335834	-8.816403	-6.393870	-8.152774	1.484612	-22.683987	-16.645842	-23.428808	-17.566505	-12.481018
antacid	-8.040255	-13.509179	-13.653840	-12.167820	-12.217727	-11.365952	-14.494802	-14.062965	0.182340	-14.035150	-3.892402	-18.099409	-4.635572	-4.409695	2.850642	-9.917513	-12.905402	-4.971799	4.153182	0.572136	-6.873676	-2.389858	-9.551580	-12.602880	-11.817305	-21.551510	-1.502616	-15.822368	-18.497189	-9.835533	-10.443518	-21.084967	-13.272162	2.852987	2.944655	-3.608933	2.234854	2.001198	-3.628283	-7.479422	-10.788735	-11.371412	-13.771278	-12.711830
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
and	-5.545801	-6.222587	-8.691244	-6.601095	-7.614730	-8.451298	-10.024127	-9.302346	11.204060	-8.670640	1.157767	-11.630521	-5.971031	-0.202506	0.928630	-8.772384	-9.589598	-5.589883	3.067585	0.719486	-4.934876	-3.356470	-8.479346	-8.970040	-9.251793	-12.888366	-0.824926	-14.986135	-14.337023	-5.987674	-9.197055	-14.494511	-8.486798	2.197123	-1.281101	-3.832344	-0.784705	1.732651	-3.285167	-6.698166	-9.237029	-10.722454	-9.326917	-9.629957
Lubriderm	-17.562124	-10.362365	-16.253075	-10.275670	-8.682230	-13.468958	-17.119614	-14.381962	-5.256776	-9.667868	-12.885666	-13.810192	-15.194551	-1.732816	3.789267	-2.125574	-12.120787	-14.800554	2.894243	6.224067	-1.130599	-1.957160	-16.304953	-16.802803	-11.505520	-10.834753	0.169221	-3.933142	-23.190762	-11.835967	-13.075354	-18.429031	-12.587844	-1.547538	-5.996964	-7.940998	-4.948708	-6.116905	-8.492102	-12.633961	-15.582289	-20.487469	-13.392517	-12.454112
skin	-12.528252	-11.970794	-15.731847	-16.587263	-15.181185	-9.330771	-13.304748	-16.456453	-10.706867	-6.609018	-11.582535	-18.018785	-7.772562	5.442100	2.303667	-5.363021	-11.380157	-12.038479	5.275850	2.118178	-2.683543	-0.126182	-8.279444	-16.636736	-11.178266	-10.316571	-1.202862	-11.159560	-15.615510	-9.744673	-10.439813	-20.496614	-11.781758	3.694412	-0.954128	-1.631959	-0.700258	0.699625	-3.089265	-9.498303	-15.071929	-12.663965	-14.523496	-13.440016
lotion	-13.552900	-13.260346	-12.868910	-10.160433	-13.431516	-9.827383	-12.469189	-13.179520	-14.133433	-4.819262	-9.347907	-15.356999	-3.725471	-3.370246	3.727446	-4.685918	-7.998353	-3.364488	5.768695	1.766861	-7.107827	-1.525888	-10.320084	-15.109412	-10.000302	-16.245104	0.127235	-8.940397	-13.193718	-6.241400	-10.223593	-11.207983	-10.025957	2.923758	-0.481882	-2.414990	-1.172777	0.966568	-8.189854	-10.287662	-14.620491	-10.710900	-10.490420	-10.983341
,	-13.581043	-9.872703	-9.883393	-10.017828	-7.933084	14.421518	-8.856867	-8.433417	-10.860093	-2.199082	-6.159748	-17.000822	-10.582095	-3.538442	-0.894004	-10.798315	-14.285456	-16.077103	-1.877002	2.917895	-2.251336	0.938418	-15.088400	-7.367509	-9.017151	-9.794456	-0.874971	-15.746119	-20.629662	-12.781857	-12.016196	-12.914561	-10.960160	-4.206653	-9.212708	-12.921544	-7.568259	-8.509542	-3.234344	-16.091478	-12.838821	-19.756239	-11.412603	-15.898112
increased	-15.475613	-17.236414	-17.700230	-15.829903	-15.674864	-12.729286	-17.850206	-15.866135	-20.745646	-9.236495	-18.389496	-19.479404	-6.325485	-3.141565	4.910054	-6.612625	-10.680524	-11.586451	4.358078	0.946057	-5.215515	-0.855154	-14.660891	-17.495613	-13.351935	-23.203407	-0.751355	-12.943731	-22.383997	-12.766572	-13.106451	-29.074877	-17.468248	3.572617	5.406719	-0.198470	7.495899	1.359020	-3.956688	-16.370287	-25.797873	-14.001737	-12.098737	-15.120887
3	-18.036299	-14.235476	-23.186365	-15.857898	-18.234652	-16.767437	-13.913694	-14.607320	-21.253639	13.542894	-4.561157	-18.835340	-13.081153	-1.556684	3.546465	-9.988581	-19.314106	-10.739429	3.580101	1.703179	-11.452945	-3.731247	-18.585403	-31.013672	-4.260878	-13.271833	-1.199240	-16.424128	-21.366274	-13.931364	-14.698501	-13.134391	-15.966931	-0.585864	-6.884676	-10.464717	-7.325859	-4.394433	-13.906623	-17.187319	-11.928772	-19.435818	-11.338884	-26.731661
%	-26.176516	-34.050022	-45.602264	-35.128506	-38.456299	-32.762024	-28.343264	-33.173489	-20.098366	-14.930751	-17.176411	-38.001007	-17.166040	-3.978506	7.003636	-9.819511	-25.901644	-22.862686	15.472480	2.346021	-17.332954	1.325293	-27.594376	-42.809467	-17.626556	-22.423038	-1.599800	-18.210888	-26.431568	-25.158091	-23.475670	-31.588820	-30.808950	4.557512	-5.083022	-8.633497	-4.940073	-0.791092	-9.992511	-26.055992	-35.117416	-30.160402	-36.447861	-33.325603
to	-7.370830	-4.893897	-9.857117	-6.934582	-7.926226	-5.977903	-9.050160	-8.278963	-4.385123	-0.491133	-0.546777	-10.657193	-5.737771	0.964524	-0.068176	-9.338073	-6.620224	-0.716983	1.418302	0.703826	-8.213395	-3.615532	-12.746425	-8.874119	-4.982430	-9.475069	-0.022342	-12.329858	-5.137251	-2.444807	-7.019334	11.519252	-9.869136	0.594648	-1.909645	-7.882371	-2.838066	-0.439542	-6.843638	-6.426378	-1.670548	-10.562876	-7.233404	-7.268418
$	-14.087613	18.758610	-15.603622	-7.271624	-8.334426	-18.598043	-16.353340	-12.696597	-10.622141	-1.425856	-5.629661	-16.885309	-16.599499	-6.545772	0.277561	-14.049681	-17.647968	-6.869484	-1.202121	0.822071	-9.088572	-5.249610	-20.520039	-18.962744	-7.095274	-11.103085	1.173932	-21.094725	-25.607172	-20.043001	-16.549105	-13.660110	-15.341098	-1.609750	-6.756221	-15.684204	-7.449228	-4.833608	-7.569845	-16.873707	-16.088295	-25.675438	-11.761440	-17.069572
362	-21.112738	-13.681368	-31.577505	-16.491728	-20.421423	-17.747046	-20.311584	-19.321484	-25.560555	16.629679	-6.702473	-17.661770	-17.600847	-3.848153	3.423841	-13.701554	-21.852461	-18.548500	3.813097	4.817160	-6.643846	0.323598	-24.479782	-38.842587	-11.878912	-12.279315	-1.708760	-17.656055	-30.993954	-21.207605	-16.465656	-20.520903	-17.108618	-2.192530	-12.177682	-7.107334	-8.875990	-7.911993	-14.970272	-24.055319	-23.963665	-30.438036	-14.672347	-31.520370
million	-11.806783	-7.169883	-9.375949	-6.904040	-9.499216	-9.508740	-7.950571	-9.451611	-8.582277	8.086323	-5.251168	-13.452425	-6.518714	-1.179959	1.839288	-5.832133	-14.090290	-1.485489	2.847690	1.477476	-7.638591	-3.007228	-10.477181	-19.348541	-5.922039	-7.784904	0.205826	-9.375821	-17.887033	-7.992235	-9.830902	-12.977686	-9.000845	0.625380	-3.251400	-4.813338	-4.279542	-1.536223	-9.693712	-9.781323	-9.909605	-12.088230	-6.153123	-11.554683
in	-4.902185	-9.506516	-8.681861	-11.919876	-11.333564	-8.104579	-9.268690	-12.848575	-5.155937	-2.167543	-3.050200	-11.179543	-4.555774	8.847093	1.564442	-7.042121	-10.817768	-8.098989	2.877232	-0.213795	-4.337337	-1.565662	-4.428699	-10.148062	-1.380250	-2.768780	0.636091	-9.472092	-10.460236	-3.542317	-5.721560	-12.788364	-8.525474	1.910082	-2.135122	-3.531000	-1.402786	0.519323	-2.833215	-4.248197	-9.363589	-8.425348	-6.123753	-9.162754
the	-6.975177	-6.428631	-6.863160	-10.992915	-10.412994	-7.202310	-9.719199	-12.518996	-7.784618	-1.060628	10.587816	-3.329900	-5.238018	3.234140	0.872768	-4.286257	-8.684869	-5.987348	0.562039	-1.835257	-9.267535	-3.741243	-5.814382	-10.669421	3.253792	-4.725004	0.356982	-7.219345	-13.108088	-7.435401	-6.589210	-6.626804	-5.970565	0.529578	-1.962121	-9.697666	-3.867212	-0.583885	-5.851234	1.783116	-6.446864	-5.330455	-6.441249	-11.317220
third	-11.466859	-7.796921	-10.581101	-6.050201	-4.255679	-10.751390	-11.230055	-9.162544	-5.324795	-1.905782	-9.597449	-7.938313	-8.333222	-4.943186	4.495481	-2.131098	-8.003068	-5.573055	1.988921	1.232419	-3.864931	-1.900875	-11.696104	-18.674103	-9.924872	-4.895612	-0.156212	-7.770296	-14.825942	-9.581160	-9.691290	-12.020649	-11.889132	-0.157353	-1.154997	-5.180874	-0.278190	-0.326460	-4.871589	-3.942866	-13.137643	-13.985881	-5.027825	-8.868417
quarter	-12.410542	-12.359835	-18.134020	-9.746547	-8.507161	-9.460044	-12.842474	-11.563146	-5.403996	-11.444699	-13.631072	-14.467196	-2.823089	-6.784349	4.645543	0.682489	-5.184882	-8.723357	6.702797	2.097538	-4.002354	-0.086508	-11.418756	-12.089973	-15.183332	-13.078580	0.994421	-0.762433	-13.759700	-11.301131	-9.990078	-14.677819	-13.332551	2.647693	-0.559603	-3.771459	-0.219987	-0.031595	-5.010767	-7.562053	-15.174399	-12.493002	-13.183209	-8.021164
;	-6.833290	-5.491753	-7.028006	2.493222	3.701708	-5.287751	-8.885494	10.554255	-6.745925	-4.557808	-6.741487	-12.678248	-5.443163	-6.748314	2.322681	-5.934161	-7.685855	-3.275338	1.213456	-0.101642	-4.260880	-0.798893	-10.715607	-8.693133	-7.605126	-9.194271	-1.920002	-11.193260	-12.267964	-9.868433	-5.992787	-7.890423	-11.663005	-1.103342	-4.002275	-3.623763	-4.204161	-3.264563	-3.593415	-4.692363	-6.553221	-10.373615	-5.903210	1.358023
U.S.	-21.812073	-12.795500	-14.121600	-4.576769	-8.840321	-12.762141	-12.606587	-6.292730	-14.330032	-9.025514	-17.206385	-22.248240	-18.355135	-6.097910	1.670872	-7.180310	-13.062303	-20.820307	-0.406334	8.918768	-2.219675	-0.323666	-19.707222	-14.934842	-13.064137	-12.689811	-1.942067	-17.150970	-29.408781	-24.035988	-17.545122	-23.651894	-16.414150	-4.579390	-12.008037	-5.889964	-9.084809	-11.685882	-5.911367	-20.314178	-17.177177	-22.664467	-13.416714	-23.347073
sales	-10.055261	-10.851949	-13.374890	-8.983025	-8.823864	-8.674991	-10.003710	-9.644007	-13.842855	-14.972856	-8.471480	-15.143380	-6.113001	-5.401510	-0.643733	-3.357846	-7.125964	-11.709131	1.196058	1.132735	1.027149	7.024644	-10.496062	-4.738616	-10.418761	-11.955271	-2.833333	-5.525932	-10.858189	-11.301063	-9.651749	-15.887445	-8.660188	-1.332583	-1.561403	-5.518545	-3.533962	-1.522740	4.537173	-16.928282	-14.899806	-14.727403	-15.055411	-12.157628
rose	-7.175372	-7.813176	-10.406629	-11.542544	-10.149306	-6.460787	-8.354244	-12.079500	-8.001275	-5.781649	-0.946662	-6.455292	-3.383102	-1.323889	0.828367	-0.950672	-6.024723	-4.718571	2.971730	-0.217890	-6.370415	-2.167870	-9.070397	-7.807847	-6.277332	-11.708434	-0.058115	-2.999393	-6.105147	-5.358263	-7.724944	-5.918452	-8.752040	2.201935	4.661374	-3.080086	0.187865	0.693226	-4.917817	-4.559071	-10.930221	-4.736213	-6.848145	-7.523132
5	-2.034546	-6.528199	-10.450202	-10.922586	-10.549473	-9.383891	-4.527864	-7.301838	-12.209812	0.992620	-2.731939	-10.110100	-4.402874	0.310275	1.719687	-2.240724	-9.282463	-6.240190	4.265193	-0.584414	-7.449259	-2.491276	-7.078095	-9.816639	-2.219887	-7.157548	-0.525249	-5.596406	-4.100267	-8.062296	-6.075539	-7.322135	-7.545258	1.591995	-2.850770	-3.559344	-3.168822	-0.140551	-6.460336	-6.158293	-8.458320	-4.366882	-5.503616	-11.028982
%	-26.176516	-34.050022	-45.602264	-35.128506	-38.456299	-32.762024	-28.343264	-33.173489	-20.098366	-14.930751	-17.176411	-38.001007	-17.166040	-3.978506	7.003636	-9.819511	-25.901644	-22.862686	15.472480	2.346021	-17.332954	1.325293	-27.594376	-42.809467	-17.626556	-22.423038	-1.599800	-18.210888	-26.431568	-25.158091	-23.475670	-31.588820	-30.808950	4.557512	-5.083022	-8.633497	-4.940073	-0.791092	-9.992511	-26.055992	-35.117416	-30.160402	-36.447861	-33.325603
.	-4.889622	-7.685586	-9.868067	-4.677211	-6.070985	-3.600317	14.206449	-0.120073	-10.644364	-2.514780	-8.382020	-15.635897	-6.553740	-5.241173	-1.235498	-8.295115	-12.284819	-5.976274	-0.657619	2.124675	-4.316277	0.695384	-9.166097	-6.504147	-6.170496	-6.924646	-3.244812	-12.567605	-15.127402	-13.390035	-8.975677	-13.298019	-7.815685	-3.004294	-4.266465	-5.975457	-5.944333	-6.200992	-3.236686	-11.222269	-4.426824	-9.313646	-5.481520	-12.530493
